death_rate,mrate_sd,mol_rate,id,n_taxa,n_sites
0.346635837,0.037118679,0.042778588,1156,20,100
0.137122075,0.673254961,0.966769327,1157,20,100
0.249261014,0.928733791,0.97032111,1158,20,100
0.300898555,0.169289926,0.137508129,1159,20,100
0.774765441,0.382861122,0.827102336,1160,20,100
0.130173872,0.553383439,0.23450617,1161,20,100
0.089152474,0.327957464,0.628502371,1162,20,100
0.112406759,0.113574826,0.468473868,1163,20,100
0.103790607,0.696455067,0.309668843,1164,20,100
0.158220231,0.783972479,0.614691745,1165,20,100
0.677898909,0.450777408,0.946553833,1166,20,100
0.332056967,0.063057091,0.648839503,1167,20,100
0.204992135,0.371852977,0.966891507,1168,20,100
0.194434508,0.793877332,0.678393919,1169,20,100
0.301835736,0.059946813,0.778006308,1170,20,100
0.334673409,0.095448826,0.344977786,1171,20,100
0.024320793,0.067359432,0.746231028,1172,20,100
0.196086915,0.001050752,0.566800475,1173,20,100
0.85131132,0.523390773,0.997554069,1174,20,100
0.2171321,0.842261858,0.992057636,1175,20,100
0.517378731,0.005253783,0.842222404,1176,20,100
0.563506628,0.386167501,0.987579128,1177,20,100
0.254117064,0.899453684,0.849108751,1178,20,100
0.227427414,0.025406893,0.407606356,1179,20,100
0.226926738,0.719596054,0.960392399,1180,20,100
0.558549638,0.761721882,0.909137141,1181,20,100
0.470919284,0.731066015,0.26604255,1182,20,100
0.284566893,0.967729608,0.783703384,1183,20,100
0.064331,0.169959811,0.029260441,1184,20,100
0.529048363,0.157562182,0.992830505,1185,20,100
0.200354494,0.899246212,0.097734609,1186,20,100
0.293795093,0.026147572,0.847181463,1187,20,100
0.024178958,0.071776924,0.678598607,1188,20,100
0.079045632,0.717725969,0.938624333,1189,20,100
0.188410413,0.242884297,0.594036997,1190,20,100
0.274783632,0.222269462,0.623607462,1191,20,100
0.096245591,0.983773209,0.077409293,1192,20,100
0.020343168,0.413923916,0.090583793,1193,20,100
0.075533515,0.471705233,0.869245343,1194,20,100
0.55464347,0.033759199,0.97829194,1195,20,100
0.113499744,0.615509485,0.995400718,1196,20,100
0.209662008,0.349310034,0.903127697,1197,20,100
0.928223064,0.771320255,0.883999726,1198,20,100
0.133736005,0.658693987,0.779190309,1199,20,100
0.354715112,0.637823939,0.200409093,1200,20,100
0.979083441,0.074158848,0.724276978,1201,20,100
0.903492665,0.185297671,0.777087468,1202,20,100
0.021066049,0.281262443,0.470755257,1203,20,100
0.278370293,0.018369865,0.303471226,1204,20,100
0.928928043,0.348329762,0.886426218,1205,20,100
0.018120285,0.874928885,0.010068191,1206,20,100
0.23878019,0.530035324,0.048615404,1207,20,100
0.698301994,0.003458925,0.872954557,1208,20,100
0.030923936,0.089747224,0.507665564,1209,20,100
0.197636225,0.334640143,0.837929904,1210,20,100
0.060313462,0.296014796,0.575666207,1211,20,100
0.744412773,0.704244303,0.177244054,1212,20,100
0.833645828,0.947181311,0.816775612,1213,20,100
0.019218677,0.167356455,0.598948585,1214,20,100
0.362549064,0.206771377,0.590373309,1215,20,100
0.089892584,0.482511658,0.80376764,1216,20,100
0.307380218,0.036672756,0.561170302,1217,20,100
0.251619682,0.977934528,0.082155018,1218,20,100
0.403369661,0.392782649,0.976725364,1219,20,100
0.209254149,0.000500093,0.059169321,1220,20,100
0.156870134,0.321243323,0.590076665,1221,20,100
0.337992379,0.45862458,0.856901686,1222,20,100
0.91367861,0.501923341,0.984006647,1223,20,100
0.59660636,0.938856798,0.14382729,1224,20,100
0.028101974,0.686719909,0.711823589,1225,20,100
0.04257248,0.873790243,0.604360361,1226,20,100
0.258691962,0.058752038,0.895349645,1227,20,100
0.487979253,0.076760287,0.964481564,1228,20,100
0.512825991,0.029982666,0.485195921,1229,20,100
0.34752669,0.291929257,0.78243017,1230,20,100
0.861908164,0.918040963,0.078783937,1231,20,100
0.652708026,0.016595235,0.694259538,1232,20,100
0.211997287,0.028584602,0.745580516,1233,20,100
0.45174721,0.1542507,0.748775183,1234,20,100
0.44528788,0.968333404,0.988814411,1235,20,100
0.029174769,0.324100265,0.049444074,1236,20,100
0.805976035,0.155231669,0.394204448,1237,20,100
0.831605777,0.042179051,0.759538996,1238,20,100
0.448763272,0.959417943,0.308677323,1239,20,100
0.355223572,0.008646258,0.738878979,1240,20,100
0.864874775,0.85140897,0.904512365,1241,20,100
0.242897222,0.319159218,0.691173391,1242,20,100
0.966521577,0.81666666,0.917780857,1243,20,100
0.344255054,0.00296133,0.9646527,1244,20,100
0.671178855,0.485996181,0.79368101,1245,20,100
0.561690012,0.008107885,0.743410949,1246,20,100
0.56877123,0.354751121,0.658868441,1247,20,100
0.67290998,0.011476326,0.437199148,1248,20,100
0.0390364,0.20682925,0.305898182,1249,20,100
0.053498514,0.867179791,0.067384675,1250,20,100
0.924618356,0.434251692,0.980530527,1251,20,100
0.252779803,0.066811439,0.707393943,1252,20,100
0.243144174,0.111458479,0.961471462,1253,20,100
0.081013605,0.057458988,0.122288589,1254,20,100
0.613017896,0.18890582,0.821735876,1255,20,100
0.90657986,0.687047201,0.742035969,1256,20,100
0.032940231,0.559552264,0.523415342,1257,20,100
0.046987133,0.459514287,0.13355667,1258,20,100
0.458055527,0.927500879,0.072154859,1259,20,100
0.096691793,0.193588762,0.581619617,1260,20,100
0.963553762,0.288605205,0.365143116,1261,20,100
0.14458134,0.078698246,0.116573287,1262,20,100
0.756594936,0.024543175,0.471228339,1263,20,100
0.029583272,0.489320916,0.216435592,1264,20,100
0.840357331,0.294103472,0.849678376,1265,20,100
0.201979254,0.279049646,0.944824933,1266,20,100
0.855036993,0.970142953,0.87756465,1267,20,100
0.226673709,0.30636657,0.581990213,1268,20,100
0.04380108,0.171401535,0.093867077,1269,20,100
0.647194755,0.393879201,0.990431019,1270,20,100
0.013286069,0.279991119,0.299032839,1271,20,100
0.447557551,0.022362644,0.954363174,1272,20,100
0.133480435,0.120599337,0.624842266,1273,20,100
0.234000269,0.409154948,0.59323013,1274,20,100
0.571902614,0.038555801,0.6835036,1275,20,100
0.161212813,0.177110838,0.5915686,1276,20,100
0.951387678,0.155032821,0.186727477,1277,20,100
0.943717138,0.047519866,0.192788682,1278,20,100
0.043968211,0.400512268,0.167755471,1279,20,100
0.185227121,0.069231861,0.056461205,1280,20,100
0.200277275,0.116865316,0.595000807,1281,20,100
0.275032918,0.117942208,0.667744483,1282,20,100
0.162343836,0.063640877,0.393504578,1283,20,100
0.022354126,0.181608064,0.39996971,1284,20,100
0.050947988,0.622224147,0.714965695,1285,20,100
0.012621551,0.785480943,0.037482151,1286,20,100
0.926076077,0.002309415,0.639451534,1287,20,100
0.04429757,0.770769976,0.726620486,1288,20,100
0.667923945,0.124802658,0.425184058,1289,20,100
0.970801448,0.302430902,0.825570121,1290,20,100
0.312472315,0.111002636,0.604953841,1291,20,100
0.247827624,0.401673614,0.779698102,1292,20,100
0.917467418,0.610713396,0.609285486,1293,20,100
0.138333095,0.548035567,0.626579955,1294,20,100
0.183487615,0.522405481,0.971552497,1295,20,100
0.964718731,0.166505645,0.343614478,1296,20,100
0.036742966,0.842040581,0.492514617,1297,20,100
0.039669576,0.693081191,0.289618836,1298,20,100
0.135223518,0.588986993,0.828829582,1299,20,100
0.321707641,0.585074571,0.989849507,1300,20,100
0.279730796,0.88889145,0.746075179,1301,20,100
0.265502031,0.301379276,0.946798949,1302,20,100
0.63494292,0.281572238,0.873288212,1303,20,100
0.313583261,0.244010626,0.881723267,1304,20,100
0.411583696,0.217185707,0.901938149,1305,20,100
0.280232282,0.298141804,0.792385627,1306,20,100
0.684033376,0.320092074,0.915507859,1307,20,100
0.341146813,0.306010663,0.559464116,1308,20,100
0.482648171,0.734234915,0.899436059,1309,20,100
0.880994469,0.454250127,0.933160799,1310,20,100
0.048957214,0.542230599,0.448907991,1311,20,100
0.059268683,0.325968553,0.109781499,1312,20,100
0.724047576,0.986859178,0.40343617,1313,20,100
0.296946477,0.879426908,0.969657788,1314,20,100
0.7917398,0.797296861,0.956511119,1315,20,100
0.417066918,0.891829896,0.11237576,1316,20,100
0.193550333,0.976104827,0.861372497,1317,20,100
0.172538145,0.838112559,0.941744596,1318,20,100
0.303746525,0.054386835,0.945605188,1319,20,100
0.46644771,0.035811411,0.879262907,1320,20,100
0.884414018,0.483810913,0.072923554,1321,20,100
0.239934329,0.846034594,0.894057839,1322,20,100
0.271172083,0.939119954,0.906614529,1323,20,100
0.3055116,0.689881098,0.242525559,1324,20,100
0.760862496,0.85509342,0.937480091,1325,20,100
0.203710198,0.620833203,0.952154664,1326,20,100
0.70473346,0.425734104,0.769239715,1327,20,100
0.779136965,0.959119091,0.376439287,1328,20,100
0.689270118,0.186523867,0.955333551,1329,20,100
0.098160142,0.429155211,0.531349441,1330,20,100
0.158844553,0.782927508,0.048146095,1331,20,100
0.203872158,0.750978656,0.572335511,1332,20,100
0.955342253,0.296582016,0.082515039,1333,20,100
0.077299018,0.51218973,0.076586249,1334,20,100
0.410229497,0.595327184,0.730507767,1335,20,100
0.033327451,0.950787794,0.871025823,1336,20,100
0.222234483,0.112602652,0.492157256,1337,20,100
0.295168879,0.66374304,0.756883205,1338,20,100
0.091197134,0.849261698,0.9333245,1339,20,100
0.06144506,0.118640836,0.646383364,1340,20,100
0.132131853,0.439427932,0.924637507,1341,20,100
0.06779009,0.353187094,0.278459265,1342,20,100
0.336084761,0.088684549,0.229359105,1343,20,100
0.083315339,0.826744866,0.724727667,1344,20,100
0.17661048,0.538818049,0.863255841,1345,20,100
0.112934593,0.775282789,0.872217187,1346,20,100
0.974185238,0.092128196,0.796560925,1347,20,100
0.301658977,0.452780629,0.788799139,1348,20,100
0.359986388,0.09500098,0.874916544,1349,20,100
0.149210748,0.467686716,0.865494791,1350,20,100
0.314660197,0.870817867,0.839854276,1351,20,100
0.151041443,0.208671781,0.270502564,1352,20,100
0.303270959,0.121657673,0.9323231,1353,20,100
0.165995609,0.924372247,0.986017805,1354,20,100
0.324262399,0.190435445,0.709519978,1355,20,100
0.857421205,0.893326696,0.851354499,1356,20,100
0.027571186,0.563607784,0.953493157,1357,20,100
0.77560753,0.262727009,0.322369889,1358,20,100
0.026312106,0.118887384,0.372799235,1359,20,100
0.379798334,0.042391225,0.792587453,1360,20,100
0.054935882,0.487184291,0.550671003,1361,20,100
0.096374294,0.356320029,0.414256996,1362,20,100
0.286465862,0.417674213,0.993868085,1363,20,100
0.508771957,0.591476498,0.55211499,1364,20,100
0.26634168,0.244923278,0.34589807,1365,20,100
0.329198106,0.792723486,0.162142638,1366,20,100
0.768263972,0.17493814,0.976592767,1367,20,100
0.080745572,0.454905261,0.606691211,1368,20,100
0.050175399,0.342647837,0.465946403,1369,20,100
0.262336043,0.157109112,0.60599168,1370,20,100
0.117736829,0.405599489,0.232559942,1371,20,100
0.891722365,0.005924537,0.906985087,1372,20,100
0.816518471,0.459852149,0.798458627,1373,20,100
0.956261747,0.762402842,0.958139813,1374,20,100
0.982789383,0.216716271,0.296396291,1375,20,100
0.057276226,0.102911464,0.431210281,1376,20,100
0.135991855,0.374396072,0.545556127,1377,20,100
0.219148835,0.47504998,0.938309279,1378,20,100
0.201013919,0.034471474,0.495343237,1379,20,100
0.393532154,0.938647767,0.807104082,1380,20,100
0.263041647,0.248275205,0.989513061,1381,20,100
0.114000941,0.569589051,0.073566745,1382,20,100
0.249361817,0.114413627,0.418167945,1383,20,100
0.430400006,0.081305995,0.830080546,1384,20,100
0.453979209,0.1860062,0.325720274,1385,20,100
0.777755209,0.257181623,0.252339257,1386,20,100
0.658031415,0.052462324,0.848859363,1387,20,100
0.125171437,0.449842487,0.13824841,1388,20,100
0.09939324,0.948816324,0.019423382,1389,20,100
0.160307188,0.561354714,0.315098308,1390,20,100
0.375641856,0.577506008,0.462672098,1391,20,100
0.8254355,0.123354846,0.82103625,1392,20,100
0.306764922,0.108617112,0.726762848,1393,20,100
0.186533709,0.565065164,0.193086269,1394,20,100
0.624654384,0.813300434,0.780069228,1395,20,100
0.412739319,0.985387207,0.761399765,1396,20,100
0.510005613,0.022107263,0.928908723,1397,20,100
0.861501083,0.001830483,0.320925504,1398,20,100
0.148720038,0.049176504,0.574412745,1399,20,100
0.641723211,0.187628621,0.883046278,1400,20,100
0.382732501,0.970474952,0.199437786,1401,20,100
0.023256167,0.659074316,0.439927299,1402,20,100
0.201699546,0.953239799,0.173997676,1403,20,100
0.034748389,0.155939799,0.467639898,1404,20,100
0.207993979,0.435955487,0.875483325,1405,20,100
0.048058533,0.575741597,0.061846061,1406,20,100
0.369044904,0.519263105,0.862451801,1407,20,100
0.211365764,0.885423092,0.494237098,1408,20,100
0.435050003,0.433511556,0.864228083,1409,20,100
0.121379419,0.481640367,0.422824822,1410,20,100
0.729028015,0.14872028,0.317593519,1411,20,100
0.108987748,0.545422108,0.997127429,1412,20,100
0.101353877,0.486562952,0.963217124,1413,20,100
0.384593547,0.426456311,0.408862958,1414,20,100
0.055218437,0.504598261,0.736601694,1415,20,100
0.280870712,0.45047425,0.926170476,1416,20,100
0.357887896,0.152713929,0.95748504,1417,20,100
0.518770977,0.199057419,0.939895969,1418,20,100
0.599754842,0.020569313,0.060292115,1419,20,100
0.872863976,0.021889527,0.843818851,1420,20,100
0.304008207,0.872243457,0.022446549,1421,20,100
0.261172212,0.354113906,0.826904305,1422,20,100
0.718672188,0.0508025,0.917964619,1423,20,100
0.130654907,0.12856877,0.023220289,1424,20,100
0.232454219,0.833885637,0.600289266,1425,20,100
0.032663564,0.530688226,0.846663706,1426,20,100
0.598157155,0.91213411,0.248002972,1427,20,100
0.072916532,0.080290181,0.591332801,1428,20,100
0.123513823,0.110868335,0.558443673,1429,20,100
0.544479802,0.073642457,0.901484103,1430,20,100
0.168390827,0.524636078,0.496831999,1431,20,100
0.428712305,0.016867357,0.450621239,1432,20,100
0.269475769,0.621161313,0.966394943,1433,20,100
0.178306317,0.617809064,0.111196148,1434,20,100
0.323271078,0.951199146,0.144380347,1435,20,100
0.73432383,0.353354465,0.248972212,1436,20,100
0.60349657,0.08272966,0.032070038,1437,20,100
0.274307713,0.815924078,0.843951108,1438,20,100
0.206285508,0.94688606,0.921239279,1439,20,100
0.282483845,0.179341019,0.545131793,1440,20,100
0.08757326,0.20200556,0.35247312,1441,20,100
0.398095687,0.960226432,0.134102909,1442,20,100
0.885946963,0.719263413,0.836452691,1443,20,100
0.1794379,0.859652386,0.567100451,1444,20,100
0.812416183,0.133733306,0.551475476,1445,20,100
0.347277171,0.100080488,0.808529043,1446,20,100
0.694925473,0.270857574,0.480574183,1447,20,100
0.414277929,0.187324323,0.971857654,1448,20,100
0.195662357,0.587114499,0.497992496,1449,20,100
0.205866627,0.992987674,0.02205656,1450,20,100
0.636490542,0.824279935,0.180819968,1451,20,100
0.155688671,0.901620287,0.922953882,1452,20,100
0.588575036,0.248789564,0.910724542,1453,20,100
0.8900529,0.061117579,0.30243194,1454,20,100
0.36768543,0.034552552,0.590825467,1455,20,100
0.297661308,0.183117296,0.479022664,1456,20,100
0.09477152,0.359764707,0.187312019,1457,20,100
0.838118712,0.792204573,0.313684986,1458,20,100
0.872388587,0.6369633,0.990251931,1459,20,100
0.02329667,0.503247517,0.344302665,1460,20,100
0.663165787,0.42783272,0.828513275,1461,20,100
0.252924616,0.535466547,0.973860633,1462,20,100
0.01884322,0.25421256,0.149862966,1463,20,100
0.172202545,0.1329029,0.406111594,1464,20,100
0.900547576,0.085346447,0.763449058,1465,20,100
0.230739492,0.681698483,0.15306769,1466,20,100
0.042444688,0.443015488,0.307784,1467,20,100
0.272318404,0.02352409,0.050836206,1468,20,100
0.043094022,0.425108284,0.421755084,1469,20,100
0.153297297,0.647377336,0.011230567,1470,20,100
0.19739342,0.02712682,0.138659818,1471,20,100
0.128028731,0.720753663,0.050042558,1472,20,100
0.717609436,0.062295452,0.430574345,1473,20,100
0.365294777,0.965645174,0.867634888,1474,20,100
0.42078989,0.271974461,0.510799919,1475,20,100
0.43487046,0.060515807,0.574930132,1476,20,100
0.361696943,0.245349758,0.694014316,1477,20,100
0.289466603,0.993344369,0.258466992,1478,20,100
0.263362085,0.739872108,0.696609441,1479,20,100
0.810700935,0.636578911,0.959301968,1480,20,100
0.0725067,0.528023783,0.917386457,1481,20,100
0.037549148,0.151967345,0.535528815,1482,20,100
0.29237723,0.06588384,0.397467451,1483,20,100
0.041511332,0.688827177,0.621248366,1484,20,100
0.595894758,0.274053189,0.524711109,1485,20,100
0.608691832,0.094064879,0.899155524,1486,20,100
0.216648897,0.199546594,0.535196034,1487,20,100
0.51634308,0.256266504,0.996974003,1488,20,100
0.944763535,0.136379674,0.753895876,1489,20,100
0.372204982,0.115847024,0.713878219,1490,20,100
0.028530007,0.623330205,0.213765001,1491,20,100
0.824295971,0.455956967,0.865569792,1492,20,100
0.316381636,0.39381848,0.937951191,1493,20,100
0.94295813,0.275665144,0.947237351,1494,20,100
0.330430197,0.54093443,0.426781924,1495,20,100
0.019063046,0.576262461,0.79753092,1496,20,100
0.328009354,0.344208806,0.724683219,1497,20,100
0.066109295,0.952619485,0.812098806,1498,20,100
0.119938067,0.26642104,0.564097494,1499,20,100
0.754247134,0.466409486,0.375627392,1500,20,100
0.217645738,0.432574258,0.526221386,1501,20,100
0.049949583,0.505848511,0.282017882,1502,20,100
0.162698768,0.840439578,0.084734459,1503,20,100
0.175832802,0.676386349,0.068346107,1504,20,100
0.522743468,0.547490991,0.016776048,1505,20,100
0.102129556,0.949384862,0.909594703,1506,20,100
0.113331747,0.772106191,0.335661719,1507,20,100
0.093226758,0.172810299,0.503103677,1508,20,100
0.631847085,0.472233302,0.88419109,1509,20,100
0.431508511,0.975730483,0.871313092,1510,20,100
0.038042308,0.812404754,0.636803349,1511,20,100
0.957467178,0.108822985,0.284090885,1512,20,100
0.94876865,0.697004564,0.939063226,1513,20,100
0.944024631,0.17236088,0.262388236,1514,20,100
0.108585373,0.970789219,0.377423881,1515,20,100
0.90234959,0.026850494,0.982001095,1516,20,100
0.014461259,0.562047774,0.611119765,1517,20,100
0.315934006,0.23630867,0.949107747,1518,20,100
0.97386793,0.130514834,0.529266262,1519,20,100
0.591758731,0.039927851,0.850205745,1520,20,100
0.287809616,0.00649759,0.431442326,1521,20,100
0.980700829,0.218406401,0.079123364,1522,20,100
0.885082633,0.448633864,0.758305829,1523,20,100
0.176504186,0.959720859,0.395676798,1524,20,100
0.473028475,0.845756878,0.155985799,1525,20,100
0.770186906,0.024930655,0.733980904,1526,20,100
0.136950559,0.462453957,0.643105024,1527,20,100
0.68586508,0.002094567,0.070172737,1528,20,100
0.836423115,0.608343496,0.813763213,1529,20,100
0.175064913,0.151760325,0.17881726,1530,20,100
0.220284133,0.387600921,0.387673134,1531,20,100
0.281152763,0.403193022,0.023735562,1532,20,100
0.345365695,0.578145716,0.911565646,1533,20,100
0.149851406,0.315232837,0.024955558,1534,20,100
0.087968509,0.39945801,0.465690613,1535,20,100
0.142009177,0.188167838,0.431768087,1536,20,100
0.946853617,0.23130062,0.227926477,1537,20,100
0.178953837,0.142856828,0.53587904,1538,20,100
0.435479512,0.369694086,0.921685965,1539,20,100
0.893746412,0.098957911,0.985768079,1540,20,100
0.238894013,0.570357162,0.624390691,1541,20,100
0.914347479,0.589977036,0.965144484,1542,20,100
0.475610673,0.400673706,0.732850954,1543,20,100
0.103062441,0.51360788,0.511223097,1544,20,100
0.044556249,0.869016513,0.134500177,1545,20,100
0.165264745,0.539342021,0.105995306,1546,20,100
0.07260133,0.147588236,0.190631723,1547,20,100
0.856269586,0.010783812,0.242187979,1548,20,100
0.155802209,0.493784968,0.586045395,1549,20,100
0.979632033,0.559859472,0.867926633,1550,20,100
0.404391068,0.194618647,0.721932133,1551,20,100
0.248715067,0.081879294,0.284673981,1552,20,100
0.170240263,0.700379744,0.818651012,1553,20,100
0.640678423,0.360185438,0.882059728,1554,20,100
0.95506815,0.006137284,0.094810914,1555,20,100
0.615070409,0.81007067,0.908917953,1556,20,100
0.340596962,0.796118341,0.055564708,1557,20,100
0.573700196,0.325554727,0.838265701,1558,20,100
0.505994857,0.511249341,0.967435291,1559,20,100
0.33674226,0.394210975,0.770143881,1560,20,100
0.218171278,0.084759332,0.361927708,1561,20,100
0.411098966,0.88382399,0.70198259,1562,20,100
0.076820297,0.61038977,0.802964288,1563,20,100
0.759460959,0.921000118,0.918309266,1564,20,100
0.182429807,0.133137874,0.100915296,1565,20,100
0.260447979,0.774679889,0.090253737,1566,20,100
0.21990414,0.539655198,0.915220551,1567,20,100
0.386947189,0.927400514,0.046031946,1568,20,100
0.389623388,0.043965448,0.527239092,1569,20,100
0.400101929,0.142426666,0.812887608,1570,20,100
0.944301882,0.183389121,0.602340269,1571,20,100
0.733027536,0.908720171,0.857075965,1572,20,100
0.124886246,0.851050677,0.675286763,1573,20,100
0.494596756,0.065053165,0.817689468,1574,20,100
0.28415959,0.551900343,0.900639269,1575,20,100
0.373517636,0.016305592,0.146197034,1576,20,100
0.413844464,0.045607366,0.093603973,1577,20,100
0.531019476,0.373716998,0.816201648,1578,20,100
0.066438411,0.558079837,0.69559763,1579,20,100
0.399496137,0.106032538,0.652597493,1580,20,100
0.14829981,0.185052207,0.05745324,1581,20,100
0.204483943,0.856961506,0.825870587,1582,20,100
0.357694332,0.101748212,0.022758014,1583,20,100
0.291749316,0.923606277,0.464217001,1584,20,100
0.40235881,0.326787637,0.800277353,1585,20,100
0.365346952,0.201126603,0.817114729,1586,20,100
0.636021279,0.771105819,0.979095515,1587,20,100
0.062541676,0.202329258,0.151253684,1588,20,100
0.329486316,0.436667374,0.453164667,1589,20,100
0.119188586,0.257735876,0.328986092,1590,20,100
0.241048969,0.49328605,0.8593938,1591,20,100
0.464637857,0.427029749,0.265504875,1592,20,100
0.74518244,0.134975299,0.088038649,1593,20,100
0.740090439,0.01064333,0.591177178,1594,20,100
0.348740428,0.138691555,0.184630709,1595,20,100
0.944985674,0.018977674,0.509874439,1596,20,100
0.696267934,0.015378644,0.642240518,1597,20,100
0.093035279,0.590358944,0.935644118,1598,20,100
0.451578083,0.243166399,0.983636847,1599,20,100
0.52501805,0.791545367,0.182656351,1600,20,100
0.150531597,0.203483454,0.52217942,1601,20,100
0.12121547,0.639053897,0.082370321,1602,20,100
0.311961446,0.534791866,0.595848537,1603,20,100
0.555734824,0.678160131,0.487273551,1604,20,100
0.814928407,0.01380756,0.995060621,1605,20,100
0.376741767,0.141593005,0.246017924,1606,20,100
0.453120574,0.220082151,0.470063386,1607,20,100
0.821049356,0.659590475,0.855900445,1608,20,100
0.485918981,0.456567082,0.585541527,1609,20,100
0.259180844,0.059109871,0.471910766,1610,20,100
0.0523768,0.942077688,0.280440328,1611,20,100
0.754068506,0.112525985,0.953008878,1612,20,100
0.268068432,0.792274757,0.744521156,1613,20,100
0.46010869,0.232590537,0.26126125,1614,20,100
0.253290212,0.424161605,0.197175105,1615,20,100
0.909891299,0.204107385,0.164733199,1616,20,100
0.366271853,0.276607285,0.969902021,1617,20,100
0.267567811,0.13002377,0.3532913,1618,20,100
0.609850545,0.947584706,0.826078384,1619,20,100
0.338683222,0.013181242,0.273940064,1620,20,100
0.887315622,0.043579114,0.390677651,1621,20,100
0.086635979,0.546169255,0.781012045,1622,20,100
0.240376993,0.71451891,0.809674632,1623,20,100
0.97173633,0.585839131,0.93007949,1624,20,100
0.361268593,0.643072407,0.739609428,1625,20,100
0.092165788,0.262023939,0.166686129,1626,20,100
0.294142976,0.751997224,0.793014918,1627,20,100
0.191604795,0.174611735,0.475328369,1628,20,100
0.658449138,0.109313766,0.674000644,1629,20,100
0.215795074,0.985003215,0.266838728,1630,20,100
0.455675373,0.266041738,0.919537958,1631,20,100
0.78309584,0.541917699,0.982868639,1632,20,100
0.299748874,0.167636673,0.399918828,1633,20,100
0.93801389,0.072139699,0.425507355,1634,20,100
0.391864241,0.045414186,0.691467711,1635,20,100
0.247695405,0.64830778,0.850288178,1636,20,100
0.258025594,0.841429609,0.075497259,1637,20,100
0.645500201,0.053516334,0.483031789,1638,20,100
0.57022498,0.533433745,0.808891527,1639,20,100
0.494085964,0.221269739,0.880469497,1640,20,100
0.159269739,0.33127393,0.424834749,1641,20,100
0.192387264,0.434912579,0.171160053,1642,20,100
0.78011417,0.100850792,0.429412645,1643,20,100
0.269092931,0.36860268,0.652116046,1644,20,100
0.864768202,0.276250253,0.991840784,1645,20,100
0.349325865,0.297255945,0.850926842,1646,20,100
0.457481964,0.790680083,0.987468137,1647,20,100
0.322314685,0.613194243,0.692790483,1648,20,100
0.245751139,0.593308548,0.689009652,1649,20,100
0.940045681,0.130956335,0.860554092,1650,20,100
0.248274338,0.186787461,0.012117546,1651,20,100
0.685249633,0.251042933,0.932636604,1652,20,100
0.101435534,0.64609361,0.896815643,1653,20,100
0.413348588,0.246751151,0.801611474,1654,20,100
0.453718806,0.011228136,0.213534496,1655,20,100
0.481751421,0.04683594,0.126624321,1656,20,100
0.951632117,0.191627661,0.986547235,1657,20,100
0.180082831,0.282535731,0.539196131,1658,20,100
0.260972497,0.151104694,0.188908349,1659,20,100
0.277641396,0.361808028,0.571310129,1660,20,100
0.151699308,0.495801193,0.725803657,1661,20,100
0.324991313,0.044865497,0.473209778,1662,20,100
0.279451713,0.514835089,0.807863034,1663,20,100
0.01975636,0.773082623,0.104107516,1664,20,100
0.851824959,0.239489739,0.935971337,1665,20,100
0.074581719,0.549838175,0.576039682,1666,20,100
0.523655036,0.014212446,0.633116088,1667,20,100
0.743836311,0.382046713,0.897408392,1668,20,100
0.385135627,0.270446893,0.617661581,1669,20,100
0.372735714,0.092325239,0.482099067,1670,20,100
0.942636911,0.267706125,0.879747591,1671,20,100
0.415773766,0.909082359,0.866508352,1672,20,100
0.199287932,0.616850467,0.814813522,1673,20,100
0.376084668,0.119776788,0.573118174,1674,20,100
0.088114696,0.670197897,0.248597197,1675,20,100
0.160074375,0.411967709,0.494125159,1676,20,100
0.530707079,0.154831548,0.875985094,1677,20,100
0.01385467,0.992302441,0.18407027,1678,20,100
0.076095351,0.712589303,0.755062945,1679,20,100
0.651589733,0.913618176,0.920365432,1680,20,100
0.182759958,0.446122346,0.76055229,1681,20,100
0.918722878,0.050315146,0.706498444,1682,20,100
0.965437084,0.159782853,0.047456357,1683,20,100
0.036303453,0.97349442,0.362935375,1684,20,100
0.244737096,0.569011158,0.830240767,1685,20,100
0.34696671,0.953904288,0.390544521,1686,20,100
0.143651627,0.405971185,0.428652711,1687,20,100
0.233538159,0.094307794,0.215753962,1688,20,100
0.655322951,0.979582178,0.117921507,1689,20,100
0.125556268,0.289589991,0.474929824,1690,20,100
0.831098817,0.517607889,0.894635353,1691,20,100
0.690244513,0.164394727,0.711458153,1692,20,100
0.025744196,0.740922033,0.489109835,1693,20,100
0.314094586,0.395873969,0.834158798,1694,20,100
0.409579031,0.02964725,0.386562295,1695,20,100
0.835414622,0.07589012,0.23954042,1696,20,100
0.317999747,0.987609016,0.72848356,1697,20,100
0.786178156,0.018701042,0.333628862,1698,20,100
0.179559585,0.582529228,0.682991156,1699,20,100
0.44750958,0.519535654,0.740638178,1700,20,100
0.669032863,0.520864892,0.015010702,1701,20,100
0.045580379,0.572416468,0.129562107,1702,20,100
0.730829472,0.262473114,0.884470897,1703,20,100
0.797448857,0.690933672,0.642612327,1704,20,100
0.95307629,0.064739069,0.631244485,1705,20,100
0.01223317,0.847395606,0.866807173,1706,20,100
0.129332903,0.612140813,0.199153851,1707,20,100
0.588975265,0.885549074,0.186069091,1708,20,100
0.288989221,0.259447124,0.411960037,1709,20,100
0.822046268,0.25858325,0.372256374,1710,20,100
0.513078748,0.379821723,0.942750559,1711,20,100
0.325894491,0.37512559,0.616464942,1712,20,100
0.29628779,0.638125729,0.337051162,1713,20,100
